iteration,LB,UB,gap,n_cuts
583,44.74687234333328,58.276884133333326,0.2321677281002936,840
584,44.74687234333328,58.276884133333326,0.2321677281002936,841
585,44.78746179000002,58.276884133333326,0.2314712350178241,844
586,44.78746179000002,58.276884133333326,0.2314712350178241,844
587,44.79022117666666,58.276884133333326,0.2314238854261691,845
588,44.79022117666666,58.276884133333326,0.2314238854261691,846
589,44.85603880999999,58.276884133333326,0.23029449022407253,847
590,44.85603880999999,58.276884133333326,0.23029449022407253,850
591,44.89460143666665,58.276884133333326,0.22963277628311385,851
592,44.89460143666665,58.276884133333326,0.22963277628311385,852
593,44.894672521111104,58.276884133333326,0.2296315565122645,853
594,44.894672521111104,58.276884133333326,0.2296315565122645,854
595,44.89969215666667,58.276884133333326,0.22954542226486585,855
596,44.89969215666667,58.276884133333326,0.22954542226486585,856
597,44.91506138090048,58.276884133333326,0.22928169464005577,859
598,44.91506138090048,58.276884133333326,0.22928169464005577,863
599,44.917614676666645,58.276884133333326,0.22923788145745116,864
600,44.917614676666645,58.276884133333326,0.22923788145745116,866
601,44.921760276666674,58.276884133333326,0.22916674519027283,867
602,44.921760276666674,58.276884133333326,0.22916674519027283,868
603,44.971817238799495,58.276884133333326,0.22830779463247886,868
604,44.971817238799495,58.276884133333326,0.22830779463247886,871
605,44.97883200999998,58.276884133333326,0.22818742493006938,872
606,44.97883200999998,58.276884133333326,0.22818742493006938,873
607,44.988105723333334,58.276884133333326,0.22802829299514746,874
608,44.988105723333334,58.276884133333326,0.22802829299514746,874
609,45.00574502503661,58.276884133333326,0.22772561206143593,874
610,45.00574502503661,58.276884133333326,0.22772561206143593,875
611,45.034135818333326,58.276884133333326,0.22723844131236567,876
612,45.034135818333326,58.276884133333326,0.22723844131236567,877
613,45.03764795666663,58.276884133333326,0.22717817490681677,878
614,45.03764795666663,58.276884133333326,0.22717817490681677,879
615,45.038169021666675,58.276884133333326,0.22716923371155912,880
616,45.038169021666675,58.276884133333326,0.22716923371155912,881
617,45.07534725500001,58.276884133333326,0.22653127521590116,883
618,45.07534725500001,58.276884133333326,0.22653127521590116,884
619,45.091175050000054,58.276884133333326,0.2262596787632866,885
620,45.091175050000054,58.276884133333326,0.2262596787632866,886
621,45.128432382201595,58.276884133333326,0.22562036297357657,887
622,45.128432382201595,58.276884133333326,0.22562036297357657,888
623,45.14009460999999,58.276884133333326,0.22542024541458502,889
624,45.14009460999999,58.276884133333326,0.22542024541458502,890
625,45.14751475666671,58.276884133333326,0.2252929196871192,891
626,45.14751475666671,58.276884133333326,0.2252929196871192,892
627,45.16566339666666,58.276884133333326,0.22498149878207516,892
628,45.16566339666666,58.276884133333326,0.22498149878207516,893
629,45.20322269888888,58.276884133333326,0.22433700134916013,894
630,45.20322269888888,58.276884133333326,0.22433700134916013,895
631,45.25417789898279,58.276884133333326,0.22346263751087858,896
632,45.25417789898279,58.276884133333326,0.22346263751087858,901
633,45.26017995645468,58.276884133333326,0.2233596454315808,903
634,45.26017995645468,58.276884133333326,0.2233596454315808,908
635,45.27774237646965,58.276884133333326,0.2230582837463063,908
636,45.27774237646965,58.276884133333326,0.2230582837463063,909
637,45.291179080000006,58.276884133333326,0.22282771713777558,913
638,45.291179080000006,58.276884133333326,0.22282771713777558,914
639,45.31220535666671,58.276884133333326,0.22246691753464998,915
640,45.31220535666671,58.276884133333326,0.22246691753464998,916
641,45.330659943333316,58.276884133333326,0.2221502467492939,916
642,45.330659943333316,58.276884133333326,0.2221502467492939,916
643,45.33617259499999,58.276884133333326,0.22205565261049168,917
644,45.33617259499999,58.276884133333326,0.22205565261049168,917
645,45.35072093000001,58.276884133333326,0.22180601100359423,918
646,45.35072093000001,58.276884133333326,0.22180601100359423,918
647,45.35269663666665,58.276884133333326,0.2217721089394049,918
648,45.35269663666665,58.276884133333326,0.2217721089394049,919
649,45.36651993000006,58.276884133333326,0.22153490865769832,920
650,45.36651993000006,58.276884133333326,0.22153490865769832,921
651,45.370066636666685,58.276884133333326,0.2214740490781348,922
652,45.370066636666685,58.276884133333326,0.2214740490781348,927
653,45.38050493537638,58.276884133333326,0.22129493348427753,928
654,45.38050493537638,58.276884133333326,0.22129493348427753,929
655,45.411499388333326,58.276884133333326,0.22076308533525787,929
656,45.411499388333326,58.276884133333326,0.22076308533525787,929
657,45.42534427666664,58.276884133333326,0.2205255144949631,930
658,45.42534427666664,58.276884133333326,0.2205255144949631,930
659,45.42957834333329,58.276884133333326,0.22045286018734842,930
660,45.42957834333329,58.276884133333326,0.22045286018734842,930
661,45.44460788999997,58.276884133333326,0.2201949612469676,930
662,45.44460788999997,58.276884133333326,0.2201949612469676,932
663,45.45896642333332,58.276884133333326,0.21994857653462613,933
664,45.45896642333332,58.276884133333326,0.21994857653462613,934
665,45.46679167666668,58.276884133333326,0.21981429939456051,935
666,45.46679167666668,58.276884133333326,0.21981429939456051,936
667,45.46717375913079,58.276884133333326,0.2198077430648976,936
668,45.46717375913079,58.276884133333326,0.2198077430648976,937
669,45.47075590044784,58.276884133333326,0.21974627544578365,937
670,45.47075590044784,58.276884133333326,0.21974627544578365,942
671,45.481272289999964,58.276884133333326,0.21956581985505472,943
672,45.481272289999964,58.276884133333326,0.21956581985505472,944
673,45.48496486166669,58.276884133333326,0.2195024573105117,945
674,45.48496486166669,58.276884133333326,0.2195024573105117,945
675,45.49735695666672,58.276884133333326,0.21928981562274272,946
676,45.49735695666672,58.276884133333326,0.21928981562274272,947
677,45.500886103333364,58.276884133333326,0.219229257363338,948
678,45.500886103333364,58.276884133333326,0.219229257363338,949
679,45.522697107675214,58.276884133333326,0.21885499225520444,950
680,45.522697107675214,58.276884133333326,0.21885499225520444,955
681,45.529027609999986,58.276884133333326,0.21874636423881483,959
682,45.529027609999986,58.276884133333326,0.21874636423881483,960
683,45.53244683222226,58.276884133333326,0.21868769222377615,961
684,45.53244683222226,58.276884133333326,0.21868769222377615,962
685,45.54757808666672,58.276884133333326,0.21842804803261048,963
686,45.54757808666672,58.276884133333326,0.21842804803261048,964
687,45.56483507000002,58.276884133333326,0.2181319274765797,965
688,45.56483507000002,58.276884133333326,0.2181319274765797,965
689,45.581471009999994,58.276884133333326,0.2178464636902539,966
690,45.581471009999994,58.276884133333326,0.2178464636902539,972
691,45.58826430333332,58.276884133333326,0.21772989442897045,973
692,45.58826430333332,58.276884133333326,0.21772989442897045,975
693,45.59275606666666,58.276884133333326,0.2176528181851022,976
694,45.59275606666666,58.276884133333326,0.2176528181851022,977
695,45.59468559333333,58.276884133333326,0.21761970854488435,978
696,45.59468559333333,58.276884133333326,0.21761970854488435,979
697,45.60229794888889,58.276884133333326,0.2174890846162244,980
698,45.60229794888889,58.276884133333326,0.2174890846162244,981
699,45.602724343333335,58.276884133333326,0.21748176791680254,982
700,45.602724343333335,58.276884133333326,0.21748176791680254,983
701,45.64036220999999,58.276884133333326,0.21683592236026,984
702,45.64036220999999,58.276884133333326,0.21683592236026,985
703,45.65135348999999,58.276884133333326,0.21664731790476352,986
704,45.65135348999999,58.276884133333326,0.21664731790476352,987
705,45.673928863333344,58.276884133333326,0.21625993663568774,987
706,45.673928863333344,58.276884133333326,0.21625993663568774,989
707,45.71703549000003,58.276884133333326,0.21552025009774484,990
708,45.71703549000003,58.276884133333326,0.21552025009774484,994
709,45.726009871666676,58.276884133333326,0.2153662545332923,995
710,45.726009871666676,58.276884133333326,0.2153662545332923,996
711,45.756150750154774,58.276884133333326,0.21484905326324608,997
712,45.756150750154774,58.276884133333326,0.21484905326324608,1001
713,45.76398828356973,58.276884133333326,0.21471456540358244,1002
714,45.76398828356973,58.276884133333326,0.21471456540358244,1004
715,45.779566396666695,58.276884133333326,0.21444725335818685,1005
716,45.779566396666695,58.276884133333326,0.21444725335818685,1006
717,45.78229608166664,58.276884133333326,0.2144004134311637,1006
718,45.78229608166664,58.276884133333326,0.2144004134311637,1006
719,45.78585779666666,58.276884133333326,0.21433929631666807,1007
720,45.78585779666666,58.276884133333326,0.21433929631666807,1008
721,45.807227992945954,58.276884133333326,0.2139725952378939,1009
722,45.807227992945954,58.276884133333326,0.2139725952378939,1010
723,45.83824727666668,58.276884133333326,0.2134403210063177,1011
724,45.83824727666668,58.276884133333326,0.2134403210063177,1012
725,45.85629425555558,58.276884133333326,0.21313064455128256,1013
726,45.85629425555558,58.276884133333326,0.21313064455128256,1015
727,45.85770010333333,58.276884133333326,0.21310652095925026,1016
728,45.85770010333333,58.276884133333326,0.21310652095925026,1017
729,45.89646914333332,58.276884133333326,0.21244126507646677,1018
730,45.89646914333332,58.276884133333326,0.21244126507646677,1019
731,45.91282018333338,58.276884133333326,0.21216069002096705,1020
732,45.91282018333338,58.276884133333326,0.21216069002096705,1021
733,45.92010342666666,58.276884133333326,0.21203571348109898,1022
734,45.92010342666666,58.276884133333326,0.21203571348109898,1023
735,45.921130886666646,58.276884133333326,0.21201808281989826,1024
736,45.921130886666646,58.276884133333326,0.21201808281989826,1024
737,45.92441673000002,58.276884133333326,0.21196169951488397,1024
738,45.92441673000002,58.276884133333326,0.21196169951488397,1025
739,45.931635511046125,58.276884133333326,0.2118378291132065,1026
740,45.931635511046125,58.276884133333326,0.2118378291132065,1027
741,45.93509268499997,58.276884133333326,0.2117785058668583,1028
742,45.93509268499997,58.276884133333326,0.2117785058668583,1029
743,45.93644936833334,58.276884133333326,0.21175522591025894,1029
744,45.93644936833334,58.276884133333326,0.21175522591025894,1029
745,46.065386676666655,58.276884133333326,0.20954273102054738,1030
746,46.065386676666655,58.276884133333326,0.20954273102054738,1031
747,46.077400158232514,58.276884133333326,0.2093365861357527,1031
748,46.077400158232514,58.276884133333326,0.2093365861357527,1032
749,46.08582224000001,58.276884133333326,0.20919206774063345,1032
750,46.08582224000001,58.276884133333326,0.20919206774063345,1037
751,46.105842740000014,58.276884133333326,0.20884852672436713,1037
752,46.105842740000014,58.276884133333326,0.20884852672436713,1037
753,46.12639136666666,58.276884133333326,0.20849592333844086,1037
754,46.12639136666666,58.276884133333326,0.20849592333844086,1038
755,46.133476036666686,58.276884133333326,0.20837435421021128,1039
756,46.133476036666686,58.276884133333326,0.20837435421021128,1040
757,46.14160262666667,58.276884133333326,0.20823490629495575,1041
758,46.14160262666667,58.276884133333326,0.20823490629495575,1042
759,46.1864958233333,58.276884133333326,0.20746456317633735,1043
760,46.1864958233333,58.276884133333326,0.20746456317633735,1044
761,46.190356522222224,58.276884133333326,0.20739831565905265,1048
762,46.190356522222224,58.276884133333326,0.20739831565905265,1049
763,46.19912014444442,58.276884133333326,0.20724793661335508,1050
764,46.19912014444442,58.276884133333326,0.20724793661335508,1051
765,46.223807010000016,58.276884133333326,0.20682432327295905,1052
766,46.223807010000016,58.276884133333326,0.20682432327295905,1053
767,46.23818593333333,58.276884133333326,0.2065775886791806,1054
768,46.23818593333333,58.276884133333326,0.2065775886791806,1055
769,46.241154696666634,58.276884133333326,0.20652664629649395,1056
770,46.241154696666634,58.276884133333326,0.20652664629649395,1057
771,46.252147476666686,58.276884133333326,0.206338016101803,1058
772,46.252147476666686,58.276884133333326,0.206338016101803,1058
773,46.263405509999984,58.276884133333326,0.2061448343025232,1059
774,46.263405509999984,58.276884133333326,0.2061448343025232,1060
775,46.30590467666664,58.276884133333326,0.20541557145158862,1065
776,46.30590467666664,58.276884133333326,0.20541557145158862,1067
777,46.31100301666669,58.276884133333326,0.20532808667823696,1068
778,46.31100301666669,58.276884133333326,0.20532808667823696,1069
779,46.32699036999999,58.276884133333326,0.20505375229040793,1070
780,46.32699036999999,58.276884133333326,0.20505375229040793,1071
781,46.32743162333332,58.276884133333326,0.20504618062044153,1072
782,46.32743162333332,58.276884133333326,0.20504618062044153,1072
783,46.34763677666669,58.276884133333326,0.20469947105225075,1072
784,46.34763677666669,58.276884133333326,0.20469947105225075,1073
785,46.34811302802861,58.276884133333326,0.20469129883492995,1073
786,46.34811302802861,58.276884133333326,0.20469129883492995,1074
787,46.351445552222216,58.276884133333326,0.20463411451145128,1075
788,46.351445552222216,58.276884133333326,0.20463411451145128,1076
789,46.35731864166914,58.276884133333326,0.2045333354541241,1077
790,46.35731864166914,58.276884133333326,0.2045333354541241,1078
791,46.36012014333339,58.276884133333326,0.2044852631917526,1079
792,46.36012014333339,58.276884133333326,0.2044852631917526,1079
793,46.364723618333336,58.276884133333326,0.2044062700357456,1079
794,46.364723618333336,58.276884133333326,0.2044062700357456,1079
795,46.38061208453544,58.276884133333326,0.20413363249792263,1080
796,46.38061208453544,58.276884133333326,0.20413363249792263,1083
797,46.406697443333336,58.276884133333326,0.2036860217653685,1084
798,46.406697443333336,58.276884133333326,0.2036860217653685,1084
799,46.41145943666666,58.276884133333326,0.20360430851998582,1085
800,46.41145943666666,58.276884133333326,0.20360430851998582,1086
801,46.42598719499998,58.276884133333326,0.20335501999762617,1086
802,46.42598719499998,58.276884133333326,0.20335501999762617,1086
803,46.43221426166669,58.276884133333326,0.2032481668815183,1087
804,46.43221426166669,58.276884133333326,0.2032481668815183,1087
805,46.43296303166669,58.276884133333326,0.2032353183908837,1088
806,46.43296303166669,58.276884133333326,0.2032353183908837,1089
807,46.43584380000001,58.276884133333326,0.20318588595508758,1090
808,46.43584380000001,58.276884133333326,0.20318588595508758,1090
809,46.46804316499998,58.276884133333326,0.20263336216321315,1090
810,46.46804316499998,58.276884133333326,0.20263336216321315,1094
811,46.47731407666664,58.276884133333326,0.2024742783033856,1095
812,46.47731407666664,58.276884133333326,0.2024742783033856,1095
813,46.48264995999581,58.276884133333326,0.20238271741421784,1095
814,46.48264995999581,58.276884133333326,0.20238271741421784,1096
815,46.49691696333336,58.276884133333326,0.20213790330739448,1097
816,46.49691696333336,58.276884133333326,0.20213790330739448,1098
817,46.52784161000002,58.276884133333326,0.2016072529967859,1099
818,46.52784161000002,58.276884133333326,0.2016072529967859,1100
819,46.56551927666668,58.276884133333326,0.2009607244936412,1101
820,46.56551927666668,58.276884133333326,0.2009607244936412,1104
821,46.56573827666667,58.276884133333326,0.20095696657138348,1109
822,46.56573827666667,58.276884133333326,0.20095696657138348,1112
823,46.5811637120606,58.276884133333326,0.200692274393287,1113
824,46.5811637120606,58.276884133333326,0.200692274393287,1114
825,46.587887009999974,58.276884133333326,0.20057690621533172,1115
826,46.587887009999974,58.276884133333326,0.20057690621533172,1116
827,46.58909194333331,58.276884133333326,0.20055623020714677,1117
828,46.58909194333331,58.276884133333326,0.20055623020714677,1118
829,46.60134361000004,58.276884133333326,0.20034599819407783,1118
830,46.60134361000004,58.276884133333326,0.20034599819407783,1119
831,46.64262548119267,58.276884133333326,0.1996376234790163,1120
832,46.64262548119267,58.276884133333326,0.1996376234790163,1120
833,46.64309522833334,58.276884133333326,0.1996295628706352,1121
834,46.64309522833334,58.276884133333326,0.1996295628706352,1121
835,46.648004861666664,58.276884133333326,0.199545316202229,1122
836,46.648004861666664,58.276884133333326,0.199545316202229,1122
837,46.65694705555553,58.276884133333326,0.19939187296273797,1123
838,46.65694705555553,58.276884133333326,0.19939187296273797,1124
839,46.674721131306,58.276884133333326,0.19908687937883585,1125
840,46.674721131306,58.276884133333326,0.19908687937883585,1126
841,46.683641489999985,58.276884133333326,0.19893381081954956,1127
842,46.683641489999985,58.276884133333326,0.19893381081954956,1128
843,46.69162192833337,58.276884133333326,0.19879687078831648,1129
844,46.69162192833337,58.276884133333326,0.19879687078831648,1129
845,46.69793874333334,58.276884133333326,0.1986884776390617,1130
846,46.69793874333334,58.276884133333326,0.1986884776390617,1131
847,46.69887539666664,58.276884133333326,0.19867240517144047,1132
848,46.69887539666664,58.276884133333326,0.19867240517144047,1133
849,46.708530721111146,58.276884133333326,0.19850672499501892,1134
850,46.708530721111146,58.276884133333326,0.19850672499501892,1135
851,46.72501392166669,58.276884133333326,0.19822388213544137,1136
852,46.72501392166669,58.276884133333326,0.19822388213544137,1136
853,46.726424475,58.276884133333326,0.1981996777986054,1136
854,46.726424475,58.276884133333326,0.1981996777986054,1140
855,46.72663531666665,58.276884133333326,0.19819605986896166,1145
856,46.72663531666665,58.276884133333326,0.19819605986896166,1146
857,46.73473806578758,58.276884133333326,0.19805702105037296,1146
858,46.73473806578758,58.276884133333326,0.19805702105037296,1147
859,46.756482393431,58.276884133333326,0.1976839000785367,1148
860,46.756482393431,58.276884133333326,0.1976839000785367,1152
861,46.77524149666667,58.276884133333326,0.1973620039525744,1152
862,46.77524149666667,58.276884133333326,0.1973620039525744,1152
863,46.79529134333335,58.276884133333326,0.19701795936328567,1153
864,46.79529134333335,58.276884133333326,0.19701795936328567,1154
865,46.80618521333336,58.276884133333326,0.19683102641101802,1155
866,46.80618521333336,58.276884133333326,0.19683102641101802,1155
867,46.83898701,58.276884133333326,0.19626816521563237,1156
868,46.83898701,58.276884133333326,0.19626816521563237,1157
869,46.839631475000004,58.276884133333326,0.19625710654271955,1158
870,46.839631475000004,58.276884133333326,0.19625710654271955,1158
871,46.863820003333316,58.276884133333326,0.19584204440113404,1162
872,46.863820003333316,58.276884133333326,0.19584204440113404,1163
873,46.86571470666664,58.276884133333326,0.19580953231059425,1164
874,46.86571470666664,58.276884133333326,0.19580953231059425,1165
875,46.8679989216667,58.276884133333326,0.19577033640926852,1170
876,46.8679989216667,58.276884133333326,0.19577033640926852,1170
877,46.87530867666662,58.276884133333326,0.1956449049434544,1171
878,46.87530867666662,58.276884133333326,0.1956449049434544,1172
879,46.89411642333335,58.276884133333326,0.19532217412236763,1173
880,46.89411642333335,58.276884133333326,0.19532217412236763,1174
881,46.92310514333332,58.276884133333326,0.19482474327253618,1175
882,46.92310514333332,58.276884133333326,0.19482474327253618,1176
883,46.929178223333324,58.276884133333326,0.19472053248484023,1177
884,46.929178223333324,58.276884133333326,0.19472053248484023,1179
885,46.946759209999996,58.276884133333326,0.19441885220580457,1179
886,46.946759209999996,58.276884133333326,0.19441885220580457,1180
887,46.94752189000002,58.276884133333326,0.19440576502704812,1181
888,46.94752189000002,58.276884133333326,0.19440576502704812,1181
889,46.98777402333332,58.276884133333326,0.19371506006002878,1182
890,46.98777402333332,58.276884133333326,0.19371506006002878,1182
891,46.9981421683333,58.276884133333326,0.19353714826611304,1182
892,46.9981421683333,58.276884133333326,0.19353714826611304,1182
893,47.04071195666661,58.276884133333326,0.19280667358534745,1183
894,47.04071195666661,58.276884133333326,0.19280667358534745,1184
895,47.05069526999998,58.276884133333326,0.19263536529593164,1184
896,47.05069526999998,58.276884133333326,0.19263536529593164,1185
897,47.05442853833334,58.276884133333326,0.19257130441846912,1186
898,47.05442853833334,58.276884133333326,0.19257130441846912,1187
899,47.09032874025302,58.276884133333326,0.19195527625475428,1188
900,47.09032874025302,58.276884133333326,0.19195527625475428,1189
901,47.09365091999998,58.276884133333326,0.19189826943641858,1193
902,47.09365091999998,58.276884133333326,0.19189826943641858,1193
903,47.114451036666665,58.276884133333326,0.19154135061730163,1194
904,47.114451036666665,58.276884133333326,0.19154135061730163,1194
905,47.13713454333333,58.276884133333326,0.1911521138383625,1194
906,47.13713454333333,58.276884133333326,0.1911521138383625,1195
907,47.1499421009479,58.276884133333326,0.1909323430354956,1196
908,47.1499421009479,58.276884133333326,0.1909323430354956,1200
909,47.15498140444444,58.276884133333326,0.1908458712968039,1201
910,47.15498140444444,58.276884133333326,0.1908458712968039,1202
911,47.158658680354804,58.276884133333326,0.19078277121921652,1203
912,47.158658680354804,58.276884133333326,0.19078277121921652,1204
913,47.17211074333332,58.276884133333326,0.19055194105081324,1205
914,47.17211074333332,58.276884133333326,0.19055194105081324,1206
915,47.17314107555554,58.276884133333326,0.1905342611038232,1206
916,47.17314107555554,58.276884133333326,0.1905342611038232,1207
917,47.23020464999999,58.276884133333326,0.18955508084576597,1208
918,47.23020464999999,58.276884133333326,0.18955508084576597,1209
919,47.23942146932819,58.276884133333326,0.1893969251813843,1210
920,47.23942146932819,58.276884133333326,0.1893969251813843,1211
921,47.24295642333334,58.276884133333326,0.18933626727117311,1212
922,47.24295642333334,58.276884133333326,0.18933626727117311,1213
923,47.25479478833331,58.276884133333326,0.18913312729250023,1213
924,47.25479478833331,58.276884133333326,0.18913312729250023,1213
925,47.263503426666645,58.276884133333326,0.1889836917407742,1214
926,47.263503426666645,58.276884133333326,0.1889836917407742,1215
927,47.26365513000001,58.276884133333326,0.18898108859313476,1216
928,47.26365513000001,58.276884133333326,0.18898108859313476,1217
929,47.26643363000002,58.276884133333326,0.1889334110269551,1218
930,47.26643363000002,58.276884133333326,0.1889334110269551,1219
931,47.28863749,58.276884133333326,0.18855240472694126,1219
932,47.28863749,58.276884133333326,0.18855240472694126,1223
933,47.29597128499999,58.276884133333326,0.18842656074765068,1225
934,47.29597128499999,58.276884133333326,0.18842656074765068,1226
935,47.309547323333334,58.276884133333326,0.18819360322881218,1227
936,47.309547323333334,58.276884133333326,0.18819360322881218,1228
937,47.32252421647941,58.276884133333326,0.18797092671926538,1228
938,47.32252421647941,58.276884133333326,0.18797092671926538,1229
939,47.34870842333328,58.276884133333326,0.18752161980721493,1230
940,47.34870842333328,58.276884133333326,0.18752161980721493,1231
941,47.36932565500002,58.276884133333326,0.18716783919637153,1231
942,47.36932565500002,58.276884133333326,0.18716783919637153,1231
943,47.37620603000002,58.276884133333326,0.1870497756605061,1232
944,47.37620603000002,58.276884133333326,0.1870497756605061,1232
945,47.44693305999999,58.276884133333326,0.1858361378510763,1233
946,47.44693305999999,58.276884133333326,0.1858361378510763,1234
947,47.45709087666672,58.276884133333326,0.18566183517827922,1234
948,47.45709087666672,58.276884133333326,0.18566183517827922,1235
949,47.47604580999998,58.276884133333326,0.18533657871312753,1235
950,47.47604580999998,58.276884133333326,0.18533657871312753,1236
951,47.478498298333335,58.276884133333326,0.18529449533187223,1237
952,47.478498298333335,58.276884133333326,0.18529449533187223,1238
953,47.53776185333332,58.276884133333326,0.18427756459026984,1239
954,47.53776185333332,58.276884133333326,0.18427756459026984,1239
955,47.54645212578012,58.276884133333326,0.1841284441872827,1240
956,47.54645212578012,58.276884133333326,0.1841284441872827,1245
957,47.557119696666675,58.276884133333326,0.18394539440613536,1246
958,47.557119696666675,58.276884133333326,0.18394539440613536,1246
959,47.559210063333325,58.276884133333326,0.18390952483799122,1246
960,47.559210063333325,58.276884133333326,0.18390952483799122,1247
961,47.56698759930977,58.276884133333326,0.1837760665021157,1248
962,47.56698759930977,58.276884133333326,0.1837760665021157,1249
963,47.57769538999999,58.276884133333326,0.1835923265707611,1250
964,47.57769538999999,58.276884133333326,0.1835923265707611,1251
965,47.60499929000001,58.276884133333326,0.1831238063263096,1252
966,47.60499929000001,58.276884133333326,0.1831238063263096,1252
967,47.608802396666675,58.276884133333326,0.18305854706059516,1253
968,47.608802396666675,58.276884133333326,0.18305854706059516,1258
969,47.61860711666663,58.276884133333326,0.1828903033367625,1259
970,47.61860711666663,58.276884133333326,0.1828903033367625,1260
971,47.62662526333334,58.276884133333326,0.18275271625080297,1261
972,47.62662526333334,58.276884133333326,0.18275271625080297,1262
973,47.637788543333365,58.276884133333326,0.18256116036777933,1263
974,47.637788543333365,58.276884133333326,0.18256116036777933,1264
975,47.6914582766667,58.276884133333326,0.181640216598539,1265
976,47.6914582766667,58.276884133333326,0.181640216598539,1266
977,47.72251505555552,58.276884133333326,0.18110729897003705,1267
978,47.72251505555552,58.276884133333326,0.18110729897003705,1268
979,47.736679521666645,58.276884133333326,0.18086424434689147,1269
980,47.736679521666645,58.276884133333326,0.18086424434689147,1269
981,47.738403905199995,58.276884133333326,0.18083465485254915,1270
982,47.738403905199995,58.276884133333326,0.18083465485254915,1270
983,47.738589736666654,58.276884133333326,0.1808314660844909,1270
984,47.738589736666654,58.276884133333326,0.1808314660844909,1270
985,47.74135505833334,58.276884133333326,0.18078401465142596,1271
986,47.74135505833334,58.276884133333326,0.18078401465142596,1271
987,47.747907139999995,58.276884133333326,0.18067158445265857,1272
988,47.747907139999995,58.276884133333326,0.18067158445265857,1277
989,47.761917009999976,58.276884133333326,0.18043118261566388,1278
990,47.761917009999976,58.276884133333326,0.18043118261566388,1279
991,47.76562565666665,58.276884133333326,0.18036754423276424,1280
992,47.76562565666665,58.276884133333326,0.18036754423276424,1281
993,47.801080396666656,58.276884133333326,0.17975915995609482,1282
994,47.801080396666656,58.276884133333326,0.17975915995609482,1283
995,47.802021529999976,58.276884133333326,0.17974301061408185,1284
996,47.802021529999976,58.276884133333326,0.17974301061408185,1292
997,47.8458604833333,58.276884133333326,0.17899075774426434,1293
998,47.8458604833333,58.276884133333326,0.17899075774426434,1294
999,47.87912545555554,58.276884133333326,0.17841994870536423,1294
1000,47.87912545555554,58.276884133333326,0.17841994870536423,1295
1001,47.884718433333354,58.276884133333326,0.17832397621368093,1296
1002,47.884718433333354,58.276884133333326,0.17832397621368093,1297
1003,47.88636874333332,58.276884133333326,0.1782956577813469,1298
1004,47.88636874333332,58.276884133333326,0.1782956577813469,1299
1005,47.89250789000001,58.276884133333326,0.17819031332517035,1300
1006,47.89250789000001,58.276884133333326,0.17819031332517035,1300
1007,47.89600874333338,58.276884133333326,0.1781302405641531,1300
1008,47.89600874333338,58.276884133333326,0.1781302405641531,1301
1009,47.91217488999998,58.276884133333326,0.17785283817885036,1302
1010,47.91217488999998,58.276884133333326,0.17785283817885036,1305
1011,47.913677503115935,58.276884133333326,0.17782705414563893,1306
1012,47.913677503115935,58.276884133333326,0.17782705414563893,1307
1013,47.92715547999998,58.276884133333326,0.17759577930854895,1308
1014,47.92715547999998,58.276884133333326,0.17759577930854895,1309
1015,47.93829177000004,58.276884133333326,0.17740468655941397,1309
1016,47.93829177000004,58.276884133333326,0.17740468655941397,1310
1017,47.95398537,58.276884133333326,0.1771353928208529,1310
1018,47.95398537,58.276884133333326,0.1771353928208529,1311
1019,48.00270987333335,58.276884133333326,0.17629930653968048,1311
1020,48.00270987333335,58.276884133333326,0.17629930653968048,1312
1021,48.01357317166666,58.276884133333326,0.17611289818077697,1312
1022,48.01357317166666,58.276884133333326,0.17611289818077697,1312
1023,48.014248490000014,58.276884133333326,0.17610131008125174,1313
1024,48.014248490000014,58.276884133333326,0.17610131008125174,1313
1025,48.032842746666645,58.276884133333326,0.17578224263378683,1314
1026,48.032842746666645,58.276884133333326,0.17578224263378683,1314
1027,48.043062516666666,58.276884133333326,0.17560687687509874,1315
1028,48.043062516666666,58.276884133333326,0.17560687687509874,1315
1029,48.05083835333335,58.276884133333326,0.17547344769846515,1315
1030,48.05083835333335,58.276884133333326,0.17547344769846515,1320
1031,48.05562423499997,58.276884133333326,0.17539132454212633,1320
1032,48.05562423499997,58.276884133333326,0.17539132454212633,1321
1033,48.05593954333333,58.276884133333326,0.17538591402064682,1321
1034,48.05593954333333,58.276884133333326,0.17538591402064682,1324
1035,48.05901512833334,58.276884133333326,0.1753331386355906,1325
1036,48.05901512833334,58.276884133333326,0.1753331386355906,1325
1037,48.06301294333336,58.276884133333326,0.17526453827955799,1325
1038,48.06301294333336,58.276884133333326,0.17526453827955799,1327
1039,48.063811196666705,58.276884133333326,0.17525084068152721,1330
1040,48.063811196666705,58.276884133333326,0.17525084068152721,1330
1041,48.074841143333316,58.276884133333326,0.17506157272682027,1331
1042,48.074841143333316,58.276884133333326,0.17506157272682027,1332
1043,48.081983999999984,58.276884133333326,0.17493900514667432,1333
1044,48.081983999999984,58.276884133333326,0.17493900514667432,1334
1045,48.084238476666705,58.276884133333326,0.17490031953916033,1335
1046,48.084238476666705,58.276884133333326,0.17490031953916033,1336
1047,48.08805120999999,58.276884133333326,0.17483489508502237,1337
1048,48.08805120999999,58.276884133333326,0.17483489508502237,1338
1049,48.08954417321257,58.276884133333326,0.17480927663896462,1338
1050,48.08954417321257,58.276884133333326,0.17480927663896462,1340
1051,48.09856759666665,58.276884133333326,0.17465443954380644,1341
