iteration,LB,UB,gap,n_cuts
541,44.054510436666675,62.301872966666664,0.2928862594510259,1555
542,44.054510436666675,62.301872966666664,0.2928862594510259,1556
543,44.123516536666656,62.301872966666664,0.2917786506952361,1557
544,44.123516536666656,62.301872966666664,0.2917786506952361,1558
545,44.13647538166669,62.301872966666664,0.2915706498056486,1559
546,44.13647538166669,62.301872966666664,0.2915706498056486,1564
547,44.14090082663664,62.301872966666664,0.29149961751144593,1565
548,44.14090082663664,62.301872966666664,0.29149961751144593,1572
549,44.22072189666667,62.301872966666664,0.2902184189498435,1573
550,44.22072189666667,62.301872966666664,0.2902184189498435,1574
551,44.23108470333332,62.301872966666664,0.2900520867647389,1575
552,44.23108470333332,62.301872966666664,0.2900520867647389,1576
553,44.2404992733333,62.301872966666664,0.28990097461430625,1577
554,44.2404992733333,62.301872966666664,0.28990097461430625,1577
555,44.317856323333366,62.301872966666664,0.2886593257470008,1577
556,44.317856323333366,62.301872966666664,0.2886593257470008,1578
557,44.32112561011958,62.301872966666664,0.28860685081116766,1579
558,44.32112561011958,62.301872966666664,0.28860685081116766,1579
559,44.36032615333333,62.301872966666664,0.28797764752485994,1579
560,44.36032615333333,62.301872966666664,0.28797764752485994,1579
561,44.378783813333314,62.301872966666664,0.2876813858055717,1579
562,44.378783813333314,62.301872966666664,0.2876813858055717,1579
563,44.37998616170241,62.301872966666664,0.28766208705399576,1579
564,44.37998616170241,62.301872966666664,0.28766208705399576,1585
565,44.39174783666665,62.301872966666664,0.2874733017991683,1586
566,44.39174783666665,62.301872966666664,0.2874733017991683,1587
567,44.41366963000002,62.301872966666664,0.28712143768514564,1587
568,44.41366963000002,62.301872966666664,0.28712143768514564,1588
569,44.45603773666667,62.301872966666664,0.2864413922122059,1588
570,44.45603773666667,62.301872966666664,0.2864413922122059,1589
571,44.46898714333337,62.301872966666664,0.2862335428161913,1590
572,44.46898714333337,62.301872966666664,0.2862335428161913,1591
573,44.540457064377875,62.301872966666664,0.2850863875599963,1592
574,44.540457064377875,62.301872966666664,0.2850863875599963,1593
575,44.55683330999999,62.301872966666664,0.2848235343769006,1594
576,44.55683330999999,62.301872966666664,0.2848235343769006,1595
577,44.59161128999998,62.301872966666664,0.2842653171300676,1595
578,44.59161128999998,62.301872966666664,0.2842653171300676,1602
579,44.59364760333333,62.301872966666664,0.2842326325054105,1602
580,44.59364760333333,62.301872966666664,0.2842326325054105,1602
581,44.633244595,62.301872966666664,0.28359706587183825,1603
582,44.633244595,62.301872966666664,0.28359706587183825,1604
583,44.636102046666664,62.301872966666664,0.2835512012528372,1605
584,44.636102046666664,62.301872966666664,0.2835512012528372,1606
585,44.67139765666667,62.301872966666664,0.2829846755880488,1606
586,44.67139765666667,62.301872966666664,0.2829846755880488,1606
587,44.68131115104512,62.301872966666664,0.2828255552613813,1606
588,44.68131115104512,62.301872966666664,0.2828255552613813,1609
589,44.70145969499997,62.301872966666664,0.2825021533635664,1610
590,44.70145969499997,62.301872966666664,0.2825021533635664,1611
591,44.70229333166671,62.301872966666664,0.2824887727599497,1611
592,44.70229333166671,62.301872966666664,0.2824887727599497,1612
593,44.793415156000016,62.301872966666664,0.28102618712657623,1613
594,44.793415156000016,62.301872966666664,0.28102618712657623,1614
595,44.83048113000001,62.301872966666664,0.28043124555844995,1615
596,44.83048113000001,62.301872966666664,0.28043124555844995,1615
597,44.834060880910876,62.301872966666664,0.28037378739964336,1616
598,44.834060880910876,62.301872966666664,0.28037378739964336,1622
599,44.83480179000001,62.301872966666664,0.2803618951554162,1628
600,44.83480179000001,62.301872966666664,0.2803618951554162,1628
601,44.849194446666644,62.301872966666664,0.2801308803242194,1629
602,44.849194446666644,62.301872966666664,0.2801308803242194,1629
603,44.87501826166661,62.301872966666664,0.27971638532157667,1629
604,44.87501826166661,62.301872966666664,0.27971638532157667,1636
605,44.8943108154313,62.301872966666664,0.279406722821141,1636
606,44.8943108154313,62.301872966666664,0.279406722821141,1637
607,44.906640585000005,62.301872966666664,0.279208819146956,1638
608,44.906640585000005,62.301872966666664,0.279208819146956,1639
609,45.022647281666664,62.301872966666664,0.27734680936871503,1640
610,45.022647281666664,62.301872966666664,0.27734680936871503,1641
611,45.03334623833334,62.301872966666664,0.2771750816796872,1642
612,45.03334623833334,62.301872966666664,0.2771750816796872,1643
613,45.04857745,62.301872966666664,0.27693060730128743,1649
614,45.04857745,62.301872966666664,0.27693060730128743,1650
615,45.04876659333336,62.301872966666664,0.2769275713839971,1651
616,45.04876659333336,62.301872966666664,0.2769275713839971,1651
617,45.06297065666668,62.301872966666664,0.27669958364210506,1652
618,45.06297065666668,62.301872966666664,0.27669958364210506,1653
619,45.069849056666655,62.301872966666664,0.2765891792566116,1659
620,45.069849056666655,62.301872966666664,0.2765891792566116,1660
621,45.079798856666656,62.301872966666664,0.2764294761927033,1661
622,45.079798856666656,62.301872966666664,0.2764294761927033,1664
623,45.09674719064383,62.301872966666664,0.2761574404870313,1665
624,45.09674719064383,62.301872966666664,0.2761574404870313,1670
625,45.12771295666668,62.301872966666664,0.27566041263620866,1671
626,45.12771295666668,62.301872966666664,0.27566041263620866,1672
627,45.13182225666665,62.301872966666664,0.27559445474755623,1673
628,45.13182225666665,62.301872966666664,0.27559445474755623,1674
629,45.18841681333332,62.301872966666664,0.2746860622069829,1675
630,45.18841681333332,62.301872966666664,0.2746860622069829,1675
631,45.190150673333314,62.301872966666664,0.2746582322250348,1676
632,45.190150673333314,62.301872966666664,0.2746582322250348,1682
633,45.20380429500001,62.301872966666664,0.2744390795572811,1687
634,45.20380429500001,62.301872966666664,0.2744390795572811,1694
635,45.221600248333345,62.301872966666664,0.27415343881349713,1695
636,45.221600248333345,62.301872966666664,0.27415343881349713,1696
637,45.267186445000014,62.301872966666664,0.2734217401582888,1697
638,45.267186445000014,62.301872966666664,0.2734217401582888,1698
639,45.287237983774546,62.301872966666664,0.2730998952791588,1699
640,45.287237983774546,62.301872966666664,0.2730998952791588,1711
641,45.30615491000002,62.301872966666664,0.2727962619319624,1712
642,45.30615491000002,62.301872966666664,0.2727962619319624,1712
643,45.31087495333334,62.301872966666664,0.27272050107424556,1712
644,45.31087495333334,62.301872966666664,0.27272050107424556,1712
645,45.3572070033333,62.301872966666664,0.2719768308153313,1713
646,45.3572070033333,62.301872966666664,0.2719768308153313,1714
647,45.36758788666668,62.301872966666664,0.2718102084837854,1715
648,45.36758788666668,62.301872966666664,0.2718102084837854,1716
649,45.37653655666668,62.301872966666664,0.27166657443919123,1716
650,45.37653655666668,62.301872966666664,0.27166657443919123,1722
651,45.396716713333305,62.301872966666664,0.2713426651294756,1723
652,45.396716713333305,62.301872966666664,0.2713426651294756,1723
653,45.39680503833335,62.301872966666664,0.27134124743533833,1723
654,45.39680503833335,62.301872966666664,0.27134124743533833,1724
655,45.421661423333376,62.301872966666664,0.27094228053729136,1724
656,45.421661423333376,62.301872966666664,0.27094228053729136,1725
657,45.43294773000002,62.301872966666664,0.27076112536282837,1726
658,45.43294773000002,62.301872966666664,0.27076112536282837,1727
659,45.44740080333335,62.301872966666664,0.2705291407908547,1728
660,45.44740080333335,62.301872966666664,0.2705291407908547,1728
661,45.47444498666666,62.301872966666664,0.2700950578003196,1728
662,45.47444498666666,62.301872966666664,0.2700950578003196,1729
663,45.47449647000006,62.301872966666664,0.2700942314474196,1730
664,45.47449647000006,62.301872966666664,0.2700942314474196,1731
665,45.506653247407826,62.301872966666664,0.26957808681361434,1732
666,45.506653247407826,62.301872966666664,0.26957808681361434,1733
667,45.52417125000001,62.301872966666664,0.26929690742432766,1734
668,45.52417125000001,62.301872966666664,0.26929690742432766,1739
669,45.52923854845132,62.301872966666664,0.2692155728157515,1740
670,45.52923854845132,62.301872966666664,0.2692155728157515,1741
671,45.5362290566667,62.301872966666664,0.2691033689945418,1742
672,45.5362290566667,62.301872966666664,0.2691033689945418,1743
673,45.55822040004855,62.301872966666664,0.26875038854091055,1744
674,45.55822040004855,62.301872966666664,0.26875038854091055,1744
675,45.596490508201335,62.301872966666664,0.2681361195578053,1744
676,45.596490508201335,62.301872966666664,0.2681361195578053,1745
677,45.602836048333316,62.301872966666664,0.26803426804307834,1746
678,45.602836048333316,62.301872966666664,0.26803426804307834,1746
679,45.60729275833331,62.301872966666664,0.26796273391757336,1747
680,45.60729275833331,62.301872966666664,0.26796273391757336,1747
681,45.61704418590314,62.301872966666664,0.2678062149060976,1747
682,45.61704418590314,62.301872966666664,0.2678062149060976,1747
683,45.62630259666668,62.301872966666664,0.26765760924911364,1749
684,45.62630259666668,62.301872966666664,0.26765760924911364,1750
685,45.627822845029776,62.301872966666664,0.2676332079223043,1751
686,45.627822845029776,62.301872966666664,0.2676332079223043,1758
687,45.63451866752809,62.301872966666664,0.26752573406671254,1759
688,45.63451866752809,62.301872966666664,0.26752573406671254,1764
689,45.638864300375275,62.301872966666664,0.2674559828274599,1765
690,45.638864300375275,62.301872966666664,0.2674559828274599,1772
691,45.720090366847685,62.301872966666664,0.2661522328340068,1772
692,45.720090366847685,62.301872966666664,0.2661522328340068,1776
693,45.72830644166663,62.301872966666664,0.26602035758808373,1781
694,45.72830644166663,62.301872966666664,0.26602035758808373,1781
695,45.73715205340211,62.301872966666664,0.26587837771951356,1781
696,45.73715205340211,62.301872966666664,0.26587837771951356,1786
697,45.776318110000034,62.301872966666664,0.26524972797380086,1790
698,45.776318110000034,62.301872966666664,0.26524972797380086,1791
699,45.78740779666663,62.301872966666664,0.2650717287237217,1792
700,45.78740779666663,62.301872966666664,0.2650717287237217,1793
701,45.79207768999997,62.301872966666664,0.26499677281772765,1794
702,45.79207768999997,62.301872966666664,0.26499677281772765,1795
703,45.79588035090005,62.301872966666664,0.26493573675702825,1796
704,45.79588035090005,62.301872966666664,0.26493573675702825,1797
705,45.83928747166665,62.301872966666664,0.2642390141915634,1798
706,45.83928747166665,62.301872966666664,0.2642390141915634,1798
707,45.845802043333364,62.301872966666664,0.26413444957164905,1798
708,45.845802043333364,62.301872966666664,0.26413444957164905,1798
709,45.85529920999999,62.301872966666664,0.2639820116718814,1799
710,45.85529920999999,62.301872966666664,0.2639820116718814,1799
711,45.86535306166664,62.301872966666664,0.2638206384869689,1799
712,45.86535306166664,62.301872966666664,0.2638206384869689,1799
713,45.88184555500003,62.301872966666664,0.2635559194255979,1801
714,45.88184555500003,62.301872966666664,0.2635559194255979,1807
715,45.91885238653582,62.301872966666664,0.26296192714617495,1808
716,45.91885238653582,62.301872966666664,0.26296192714617495,1809
717,45.92755740996253,62.301872966666664,0.2628222038439338,1810
718,45.92755740996253,62.301872966666664,0.2628222038439338,1814
719,45.929732939999965,62.301872966666664,0.2627872846684124,1820
720,45.929732939999965,62.301872966666664,0.2627872846684124,1821
721,45.94272455666667,62.301872966666664,0.2625787577646762,1822
722,45.94272455666667,62.301872966666664,0.2625787577646762,1825
723,45.950314798333366,62.301872966666664,0.2624569276927174,1825
724,45.950314798333366,62.301872966666664,0.2624569276927174,1825
725,45.95135341166667,62.301872966666664,0.26244025703285034,1826
726,45.95135341166667,62.301872966666664,0.26244025703285034,1827
727,45.98005565666668,62.301872966666664,0.2619795606904569,1828
728,45.98005565666668,62.301872966666664,0.2619795606904569,1833
729,46.042415318314106,62.301872966666664,0.26097863313117164,1834
730,46.042415318314106,62.301872966666664,0.26097863313117164,1835
731,46.05122338999999,62.301872966666664,0.260837255813501,1838
732,46.05122338999999,62.301872966666664,0.260837255813501,1838
733,46.051380811666704,62.301872966666664,0.26083472905693306,1838
734,46.051380811666704,62.301872966666664,0.26083472905693306,1838
735,46.07123713666667,62.301872966666664,0.26051601753102777,1839
736,46.07123713666667,62.301872966666664,0.26051601753102777,1840
737,46.07712090333334,62.301872966666664,0.260421577887619,1840
738,46.07712090333334,62.301872966666664,0.260421577887619,1846
739,46.07932153494349,62.301872966666664,0.26038625580972047,1847
740,46.07932153494349,62.301872966666664,0.26038625580972047,1852
741,46.09223451000001,62.301872966666664,0.2601789911731753,1853
742,46.09223451000001,62.301872966666664,0.2601789911731753,1854
743,46.096467736666646,62.301872966666664,0.26011104415224223,1854
744,46.096467736666646,62.301872966666664,0.26011104415224223,1855
745,46.112003130829706,62.301872966666664,0.25986168737654186,1856
746,46.112003130829706,62.301872966666664,0.25986168737654186,1867
747,46.12658782474743,62.301872966666664,0.2596275901781233,1868
748,46.12658782474743,62.301872966666664,0.2596275901781233,1869
749,46.14073202601944,62.301872966666664,0.25940056327510264,1870
750,46.14073202601944,62.301872966666664,0.25940056327510264,1871
751,46.166508806666656,62.301872966666664,0.2589868232152973,1872
752,46.166508806666656,62.301872966666664,0.2589868232152973,1873
753,46.17784119833334,62.301872966666664,0.25880492833594515,1874
754,46.17784119833334,62.301872966666664,0.25880492833594515,1875
755,46.18393642166669,62.301872966666664,0.25870709462657004,1876
756,46.18393642166669,62.301872966666664,0.25870709462657004,1877
757,46.188082711951225,62.301872966666664,0.2586405430112316,1877
758,46.188082711951225,62.301872966666664,0.2586405430112316,1878
759,46.22311659666667,62.301872966666664,0.2580782182680543,1879
760,46.22311659666667,62.301872966666664,0.2580782182680543,1880
761,46.23255174333334,62.301872966666664,0.2579267758439764,1881
762,46.23255174333334,62.301872966666664,0.2579267758439764,1882
763,46.23983772582288,62.301872966666664,0.25780982940011204,1882
764,46.23983772582288,62.301872966666664,0.25780982940011204,1883
765,46.26425969,62.301872966666664,0.2574178353393526,1884
766,46.26425969,62.301872966666664,0.2574178353393526,1885
767,46.3452741233333,62.301872966666664,0.25611748224440406,1886
768,46.3452741233333,62.301872966666664,0.25611748224440406,1892
769,46.35257165544222,62.301872966666664,0.25600035041896396,1893
770,46.35257165544222,62.301872966666664,0.25600035041896396,1894
771,46.357872264999955,62.301872966666664,0.25591527096139177,1895
772,46.357872264999955,60.276828433333336,0.23091719538176864,1897
773,46.43329132833327,60.276828433333336,0.22966598384172007,1898
774,46.43329132833327,60.276828433333336,0.22966598384172007,1899
775,46.43679239666665,60.276828433333336,0.22960790068730774,1900
776,46.43679239666665,58.3408614,0.20404342201456344,1902
777,46.443650845592884,58.3408614,0.2039258637755924,1903
778,46.443650845592884,58.3408614,0.2039258637755924,1904
779,46.47586524333336,58.3408614,0.20337368821686,1905
780,46.47586524333336,58.3408614,0.20337368821686,1906
781,46.47663827833339,58.3408614,0.20336043789827574,1906
782,46.47663827833339,58.3408614,0.20336043789827574,1907
783,46.49125213444442,58.3408614,0.2031099469771555,1907
784,46.49125213444442,58.3408614,0.2031099469771555,1909
785,46.49562561500005,58.3408614,0.20303498269910614,1910
786,46.49562561500005,58.3408614,0.20303498269910614,1911
787,46.49637249499999,58.3408614,0.20302218069409603,1912
788,46.49637249499999,58.3408614,0.20302218069409603,1912
789,46.49706421626015,58.3408614,0.20301032414546852,1913
790,46.49706421626015,58.3408614,0.20301032414546852,1918
791,46.51775028333336,58.3408614,0.20265575161128213,1919
792,46.51775028333336,58.3408614,0.20265575161128213,1920
793,46.522240576255584,58.3408614,0.20257878509391392,1921
794,46.522240576255584,58.3408614,0.20257878509391392,1926
795,46.52349923246253,58.3408614,0.20255721091456963,1933
796,46.52349923246253,58.3408614,0.20255721091456963,1934
797,46.54346112821137,58.3408614,0.20221505114404484,1934
798,46.54346112821137,58.3408614,0.20221505114404484,1938
799,46.5517123877778,58.3408614,0.20207361923220085,1939
800,46.5517123877778,58.3408614,0.20207361923220085,1940
801,46.58961426333328,58.3408614,0.20142395663473558,1941
802,46.58961426333328,58.3408614,0.20142395663473558,1941
803,46.60666944126689,58.3408614,0.20113161988268335,1942
804,46.60666944126689,58.3408614,0.20113161988268335,1943
805,46.615262407094974,58.3408614,0.2009843309050803,1944
806,46.615262407094974,58.3408614,0.2009843309050803,1949
807,46.670248715924586,58.3408614,0.2000418301001537,1954
808,46.670248715924586,58.3408614,0.2000418301001537,1955
809,46.67695334333332,58.3408614,0.19992690846122277,1956
810,46.67695334333332,58.3408614,0.19992690846122277,1956
811,46.68370249666668,58.3408614,0.19981122361921996,1956
812,46.68370249666668,58.3408614,0.19981122361921996,1957
813,46.690769213333326,58.3408614,0.19969009553682515,1958
814,46.690769213333326,58.3408614,0.19969009553682515,1958
815,46.704814203333314,58.3408614,0.19944935534782296,1959
816,46.704814203333314,58.3408614,0.19944935534782296,1959
817,46.71452465833334,58.3408614,0.19928291188492225,1960
818,46.71452465833334,58.3408614,0.19928291188492225,1961
819,46.749130350000016,58.3408614,0.19868974800567454,1961
820,46.749130350000016,58.3408614,0.19868974800567454,1961
821,46.75492390333335,58.3408614,0.19859044276412846,1962
822,46.75492390333335,58.3408614,0.19859044276412846,1963
823,46.77268974230564,58.3408614,0.19828592482342683,1964
824,46.77268974230564,58.3408614,0.19828592482342683,1964
825,46.83047102333333,58.3408614,0.19729551639199264,1965
826,46.83047102333333,58.3408614,0.19729551639199264,1972
827,46.84764899666668,58.3408614,0.1970010748475737,1973
828,46.84764899666668,58.3408614,0.1970010748475737,1974
829,46.874348892073456,58.3408614,0.1965434214162382,1975
830,46.874348892073456,58.3408614,0.1965434214162382,1976
831,46.90287323496359,58.3408614,0.19605449577808956,1981
832,46.90287323496359,58.3408614,0.19605449577808956,1981
833,46.90688031779426,58.3408614,0.19598581179340865,1981
834,46.90688031779426,58.3408614,0.19598581179340865,1982
835,46.92476167081449,58.3408614,0.19567931386740736,1984
836,46.92476167081449,58.3408614,0.19567931386740736,1985
837,46.96201735054736,58.3408614,0.19504072748320164,1986
838,46.96201735054736,58.3408614,0.19504072748320164,1993
839,46.96666184166671,58.3408614,0.19496111790926157,1997
840,46.96666184166671,58.3408614,0.19496111790926157,2003
841,46.989624548333325,58.3408614,0.19456752230378752,2004
842,46.989624548333325,58.3408614,0.19456752230378752,2004
843,46.99138460999996,58.3408614,0.19453735371140818,2005
844,46.99138460999996,58.3408614,0.19453735371140818,2006
845,46.99419714777777,58.3408614,0.19448914499953257,2011
846,46.99419714777777,58.3408614,0.19448914499953257,2012
847,47.008293106666684,58.3408614,0.19424753117089416,2013
848,47.008293106666684,58.3408614,0.19424753117089416,2015
849,47.03442114333332,58.3408614,0.19379967976727,2015
850,47.03442114333332,58.3408614,0.19379967976727,2020
851,47.0394446316791,58.3408614,0.19371357393637828,2021
852,47.0394446316791,58.3408614,0.19371357393637828,2022
853,47.04385442333332,58.3408614,0.19363798726267487,2023
854,47.04385442333332,58.3408614,0.19363798726267487,2024
855,47.086604421666664,58.3408614,0.19290522471328025,2025
856,47.086604421666664,58.3408614,0.19290522471328025,2026
857,47.121653386666665,58.3408614,0.19230446284314437,2027
858,47.121653386666665,58.3408614,0.19230446284314437,2027
859,47.16970561666666,58.3408614,0.19148081662252145,2028
860,47.16970561666666,58.3408614,0.19148081662252145,2028
861,47.17767053333332,58.3408614,0.19134429281269888,2029
862,47.17767053333332,58.3408614,0.19134429281269888,2030
863,47.19855645833336,58.3408614,0.1909862945847187,2031
864,47.19855645833336,58.3408614,0.1909862945847187,2038
865,47.22089266695024,58.3408614,0.19060343755996992,2039
866,47.22089266695024,58.3408614,0.19060343755996992,2046
867,47.261906983333304,58.3408614,0.18990042571888896,2047
868,47.261906983333304,58.3408614,0.18990042571888896,2048
869,47.27686902139087,58.3408614,0.18964396673459347,2049
870,47.27686902139087,58.3408614,0.18964396673459347,2055
871,47.2877737350323,58.3408614,0.1894570529081646,2061
872,47.2877737350323,58.3408614,0.1894570529081646,2065
873,47.30615973500002,58.3408614,0.18914190500793632,2070
874,47.30615973500002,58.3408614,0.18914190500793632,2076
875,47.31366285000001,58.3408614,0.18901329677658812,2081
876,47.31366285000001,58.3408614,0.18901329677658812,2082
877,47.31383956333333,58.3408614,0.18901026779605742,2083
878,47.31383956333333,58.3408614,0.18901026779605742,2083
879,47.31783662144407,58.3408614,0.188941755641543,2084
880,47.31783662144407,58.3408614,0.188941755641543,2090
881,47.322252273333326,58.3408614,0.18886606851963064,2091
882,47.322252273333326,58.3408614,0.18886606851963064,2091
883,47.33463007000001,58.3408614,0.18865390509986524,2092
884,47.33463007000001,58.3408614,0.18865390509986524,2092
885,47.341855136666666,58.3408614,0.18853006279631887,2092
886,47.341855136666666,58.3408614,0.18853006279631887,2093
887,47.34559260385888,58.3408614,0.18846600019760967,2094
888,47.34559260385888,58.3408614,0.18846600019760967,2102
889,47.35693846166667,58.3408614,0.18827152487558796,2107
890,47.35693846166667,58.3408614,0.18827152487558796,2108
891,47.37082494333336,58.3408614,0.18803350162167198,2109
892,47.37082494333336,58.3408614,0.18803350162167198,2109
893,47.374615006666644,58.3408614,0.1879685374911752,2109
894,47.374615006666644,58.3408614,0.1879685374911752,2112
895,47.388892481887176,58.3408614,0.18772381235551702,2113
896,47.388892481887176,58.3408614,0.18772381235551702,2114
897,47.49575949,58.3408614,0.18589204289671327,2114
898,47.49575949,58.3408614,0.18589204289671327,2115
899,47.50980754063556,58.3408614,0.18565125024644286,2116
900,47.50980754063556,58.3408614,0.18565125024644286,2117
901,47.545230023333374,58.3408614,0.1850440860420108,2118
902,47.545230023333374,58.3408614,0.1850440860420108,2119
903,47.55966342333339,58.3408614,0.1847966882550454,2120
904,47.55966342333339,58.3408614,0.1847966882550454,2120
905,47.561300403333355,58.3408614,0.18476862936183258,2121
906,47.561300403333355,58.3408614,0.18476862936183258,2122
907,47.592002963333385,58.3408614,0.18424236767725571,2123
908,47.592002963333385,58.3408614,0.18424236767725571,2129
909,47.603862159980444,58.3408614,0.18403909339637478,2143
910,47.603862159980444,58.3408614,0.18403909339637478,2149
911,47.60990477499999,58.3408614,0.1839355190768577,2151
912,47.60990477499999,58.3408614,0.1839355190768577,2152
913,47.62609176212422,58.3408614,0.18365806367534682,2153
914,47.62609176212422,58.3408614,0.18365806367534682,2154
915,47.62645646604058,58.3408614,0.1836518124149504,2155
916,47.62645646604058,58.3408614,0.1836518124149504,2162
917,47.644550744188805,58.3408614,0.18334166481489758,2162
918,47.644550744188805,58.3408614,0.18334166481489758,2168
919,47.660104623333346,58.3408614,0.18307506129257556,2169
920,47.660104623333346,58.3408614,0.18307506129257556,2170
921,47.6635740227778,58.3408614,0.1830155935479931,2170
922,47.6635740227778,58.3408614,0.1830155935479931,2174
923,47.69485870999998,58.3408614,0.18247935382729924,2175
924,47.69485870999998,58.3408614,0.18247935382729924,2176
925,47.70057809333332,58.3408614,0.18238131990739995,2177
926,47.70057809333332,58.3408614,0.18238131990739995,2178
927,47.73216145666669,58.3408614,0.18183996068548472,2178
928,47.73216145666669,58.3408614,0.18183996068548472,2179
929,47.73739756333332,58.3408614,0.18175021043941397,2180
930,47.73739756333332,58.3408614,0.18175021043941397,2181
931,47.772233956666675,58.3408614,0.18115309218477404,2182
932,47.772233956666675,58.3408614,0.18115309218477404,2183
933,47.779183728333344,58.3408614,0.18103396861511986,2183
934,47.779183728333344,58.3408614,0.18103396861511986,2184
935,47.79209730666664,58.3408614,0.18081262155195674,2185
936,47.79209730666664,58.3408614,0.18081262155195674,2185
937,47.80005831821707,58.3408614,0.18067616467834555,2186
938,47.80005831821707,58.3408614,0.18067616467834555,2191
939,47.813242639452895,58.3408614,0.1804501769071772,2198
940,47.813242639452895,58.3408614,0.1804501769071772,2199
941,47.813665288333326,58.3408614,0.18044293243271645,2200
942,47.813665288333326,58.3408614,0.18044293243271645,2200
943,47.82447269333335,58.3408614,0.18025768653917498,2200
944,47.82447269333335,58.3408614,0.18025768653917498,2201
945,47.83569703666666,58.3408614,0.18006529405363464,2201
946,47.83569703666666,58.3408614,0.18006529405363464,2201
947,47.8403209166667,58.3408614,0.17998603776757577,2201
948,47.8403209166667,58.3408614,0.17998603776757577,2202
949,47.85127843835434,58.3408614,0.1797982187771684,2203
950,47.85127843835434,58.3408614,0.1797982187771684,2204
951,47.88592472333333,58.3408614,0.17920435910236096,2205
952,47.88592472333333,58.3408614,0.17920435910236096,2205
953,47.90667248333338,58.3408614,0.17884872911161062,2207
954,47.90667248333338,58.3408614,0.17884872911161062,2208
955,47.907218825,58.3408614,0.17883936446300056,2209
956,47.907218825,58.3408614,0.17883936446300056,2209
957,47.92604407666667,58.3408614,0.17851668750529162,2210
958,47.92604407666667,58.3408614,0.17851668750529162,2211
959,47.930556306307096,58.3408614,0.178439344978422,2212
960,47.930556306307096,58.3408614,0.178439344978422,2217
961,47.93436931999999,58.3408614,0.17837398746395633,2217
962,47.93436931999999,58.3408614,0.17837398746395633,2218
963,47.9458730640811,58.3408614,0.1781768058693577,2219
964,47.9458730640811,58.3408614,0.1781768058693577,2224
965,47.954463636666674,58.3408614,0.17802955791347516,2228
966,47.954463636666674,58.3408614,0.17802955791347516,2229
967,47.97036673666666,58.3408614,0.1777569685204089,2230
968,47.97036673666666,58.3408614,0.1777569685204089,2231
969,47.97387006999996,58.3408614,0.17769691912708097,2231
970,47.97387006999996,58.3408614,0.17769691912708097,2232
971,47.97604796999999,58.3408614,0.1776595885161204,2233
972,47.97604796999999,58.3408614,0.1776595885161204,2234
973,47.992948834999964,58.3408614,0.17736989678729764,2235
974,47.992948834999964,58.3408614,0.17736989678729764,2235
975,48.003290023333335,58.3408614,0.17719264214817826,2236
976,48.003290023333335,58.3408614,0.17719264214817826,2236
977,48.03110865999999,58.3408614,0.1767158127699502,2237
978,48.03110865999999,58.3408614,0.1767158127699502,2238
979,48.03304469,58.3408614,0.1766826279668199,2244
980,48.03304469,58.3408614,0.1766826279668199,2244
981,48.056516716666636,58.3408614,0.1762803022879838,2245
982,48.056516716666636,58.3408614,0.1762803022879838,2246
983,48.06916424500001,58.3408614,0.17606351549344781,2252
984,48.06916424500001,58.3408614,0.17606351549344781,2252
985,48.09486691337945,58.3408614,0.17562295517667062,2253
986,48.09486691337945,58.3408614,0.17562295517667062,2253
987,48.09848231737706,58.3408614,0.1755609848198597,2253
988,48.09848231737706,58.3408614,0.1755609848198597,2254
989,48.09908389333334,58.3408614,0.1755506734198934,2256
990,48.09908389333334,58.3408614,0.1755506734198934,2256
991,48.10255707666667,58.3408614,0.17549114081701458,2257
992,48.10255707666667,58.3408614,0.17549114081701458,2258
993,48.11551149833336,58.3408614,0.1752690936727691,2258
994,48.11551149833336,58.3408614,0.1752690936727691,2258
995,48.17594090333336,58.3408614,0.1742332946881487,2264
996,48.17594090333336,58.3408614,0.1742332946881487,2265
997,48.190416345389934,58.3408614,0.17398517627321264,2266
998,48.190416345389934,58.3408614,0.17398517627321264,2272
999,48.193397796666616,58.3408614,0.17393407227500046,2273
1000,48.193397796666616,58.3408614,0.17393407227500046,2273
1001,48.20333706166663,58.3408614,0.17376370686109496,2274
1002,48.20333706166663,58.3408614,0.17376370686109496,2274
1003,48.20818446333331,58.3408614,0.17368061926947637,2275
1004,48.20818446333331,58.3408614,0.17368061926947637,2275
1005,48.228461463333346,58.3408614,0.17333305840881286,2279
1006,48.228461463333346,58.3408614,0.17333305840881286,2280
1007,48.22856000166669,58.3408614,0.17333136939821234,2281
1008,48.22856000166669,58.3408614,0.17333136939821234,2288
1009,48.2300136766667,58.3408614,0.1733064524709486,2289
1010,48.2300136766667,58.3408614,0.1733064524709486,2290
1011,48.23228372166672,58.3408614,0.17326754243524561,2291
1012,48.23228372166672,58.3408614,0.17326754243524561,2292
1013,48.23658319,58.3408614,0.1731938467744325,2293
1014,48.23658319,58.3408614,0.1731938467744325,2296
1015,48.241097254151285,58.3408614,0.1731164728028633,2296
1016,48.241097254151285,58.3408614,0.1731164728028633,2297
1017,48.26650574333329,58.3408614,0.17268095490730465,2298
1018,48.26650574333329,58.3408614,0.17268095490730465,2298
1019,48.27444809000001,58.3408614,0.17254481796184096,2299
1020,48.27444809000001,58.3408614,0.17254481796184096,2300
1021,48.275068321666666,58.3408614,0.17253418679096388,2300
1022,48.275068321666666,58.3408614,0.17253418679096388,2300
1023,48.28433566833334,58.3408614,0.17237533849074535,2301
